Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Aug 2023,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,466.73", -3.9%, -2.7%,128.4
Sep 2023,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,477.49",  0.7%, -0.5%,129.4
Oct 2023,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,500.50",  1.6%, -2.7%,131.4
Nov 2023,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,474.85", -1.7%, -3.7%,129.2
Dec 2023,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,503.47",  1.9%,  0.5%,131.7
Jan 2024,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,544.99",  2.8%,  5.7%,135.3
Feb 2024,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,543.51", -0.1%, -0.5%,135.2
Mar 2024,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,598.69",  3.6%,  1.3%,140.0
Apr 2024,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,644.20",  2.8%,  5.4%,144.0
May 2024,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,611.65", -2.0%,  4.7%,141.1
Jun 2024,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,560.35", -3.2%,  4.4%,136.6
Jul 2024,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,559.71",  0.0%,  2.2%,136.6
Aug 2024,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,608.03",  3.1%,  9.6%,140.8
Sep 2024,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,619.25",  0.7%,  9.6%,141.8
Oct 2024,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,626.94",  0.5%,  8.4%,142.5
Jan 2010,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,582.07",  1.8%,  1.6%,100.0
Feb 2010,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,660.85",  5.0%,  3.6%,105.0
Mar 2010,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,711.46",  3.0%,  7.3%,108.2
Apr 2010,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,623.64", -5.1%,  5.4%,102.6
May 2010,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,566.15", -3.5%, -2.3%, 99.0
Jun 2010,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,536.16", -1.9%, -5.1%, 97.1
Jul 2010,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,588.77",  3.4%,  0.8%,100.4
Aug 2010,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,578.77", -0.6%, -3.2%, 99.8
Sep 2010,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,559.01", -1.3%, -5.3%, 98.5
Oct 2010,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,632.00",  4.7%, -1.9%,103.2
Nov 2010,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,621.18", -0.7%,  8.3%,102.5
Dec 2010,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,659.17",  2.3%,  6.8%,104.9
Jan 2011,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,662.56",  0.2%,  5.1%,105.1
Feb 2011,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,599.87", -3.8%, -3.7%,101.1
Mar 2011,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,550.51", -3.1%, -9.4%, 98.0
Apr 2011,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,677.29",  8.2%,  3.3%,106.0
May 2011,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,692.16",  0.9%,  8.0%,107.0
Jun 2011,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,599.35", -5.5%,  4.1%,101.1
Jul 2011,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,721.02",  7.6%,  8.3%,108.8
Aug 2011,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,773.42",  3.0%, 12.3%,112.1
Sep 2011,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,766.59", -0.4%, 13.3%,111.7
Oct 2011,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,794.54",  1.6%, 10.0%,113.4
Nov 2011,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,907.12",  6.3%, 17.6%,120.5
Dec 2011,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,807.01", -5.2%,  8.9%,114.2
Jan 2012,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,771.98", -1.9%,  6.6%,112.0
Feb 2012,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,679.29", -5.2%,  5.0%,106.1
Mar 2012,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,749.18",  4.2%, 12.8%,110.6
Apr 2012,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,766.08",  1.0%,  5.3%,111.6
May 2012,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,794.23",  1.6%,  6.0%,113.4
Jun 2012,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,776.84", -1.0%, 11.1%,112.3
Jul 2012,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,805.92",  1.6%,  4.9%,114.1
Aug 2012,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,716.88", -4.9%, -3.2%,108.5
Sep 2012,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,781.85",  3.8%,  0.9%,112.6
Oct 2012,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,729.00", -3.0%, -3.7%,109.3
Nov 2012,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,747.53",  1.1%, -8.4%,110.5
Dec 2012,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,771.23",  1.4%, -2.0%,112.0
Jan 2013,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,760.95", -0.6%, -0.6%,111.3
Feb 2013,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,446.08",-17.9%,-13.9%, 91.4
Mar 2013,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,816.55", 25.6%,  3.9%,114.8
Apr 2013,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,824.91",  0.5%,  3.3%,115.3
May 2013,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,849.47",  1.3%,  3.1%,116.9
Jun 2013,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,858.10",  0.5%,  4.6%,117.4
Jul 2013,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,870.89",  0.7%,  3.6%,118.3
Aug 2013,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,760.75", -5.9%,  2.6%,111.3
Sep 2013,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,726.84", -1.9%, -3.1%,109.2
Oct 2013,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,754.24",  1.6%,  1.5%,110.9
Nov 2013,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,773.25",  1.1%,  1.5%,112.1
Dec 2013,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,853.62",  4.5%,  4.7%,117.2
Jan 2014,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,779.63", -4.0%,  1.1%,112.5
Feb 2014,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,774.02", -0.3%, 22.7%,112.1
Mar 2014,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,829.83",  3.1%,  0.7%,115.7
Apr 2014,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,873.73",  2.4%,  2.7%,118.4
May 2014,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,925.49",  2.8%,  4.1%,121.7
Jun 2014,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,975.83",  2.6%,  6.3%,124.9
Jul 2014,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,888.72", -4.4%,  1.0%,119.4
Aug 2014,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,062.32",  9.2%, 17.1%,130.4
Sep 2014,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,990.51", -3.5%, 15.3%,125.8
Oct 2014,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,947.94", -2.1%, 11.0%,123.1
Nov 2014,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,006.97",  3.0%, 13.2%,126.9
Dec 2014,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,061.62",  2.7%, 11.2%,130.3
Jan 2015,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,171.54",  5.3%, 22.0%,137.3
Feb 2015,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,265.52",  4.3%, 27.7%,143.2
Mar 2015,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,099.96", -7.3%, 14.8%,132.7
Apr 2015,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,038.61", -2.9%,  8.8%,128.9
May 2015,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,967.95", -3.5%,  2.2%,124.4
Jun 2015,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,014.42",  2.4%,  2.0%,127.3
Jul 2015,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,949.58", -3.2%,  3.2%,123.2
Aug 2015,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,950.64",  0.1%, -5.4%,123.3
Sep 2015,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,960.41",  0.5%, -1.5%,123.9
Oct 2015,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,039.38",  4.0%,  4.7%,128.9
Nov 2015,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,963.28", -3.7%, -2.2%,124.1
Dec 2015,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,894.55", -3.5%, -8.1%,119.8
Jan 2016,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,043.57",  7.9%, -5.9%,129.2
Feb 2016,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,796.86",-12.1%,-20.7%,113.6
Mar 2016,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,132.78", 18.7%,  1.6%,134.8
Apr 2016,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,114.95", -0.8%,  3.7%,133.7
May 2016,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,053.51", -2.9%,  4.3%,129.8
Jun 2016,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,870.12", -8.9%, -7.2%,118.2
Jul 2016,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,887.34",  0.9%, -3.2%,119.3
Aug 2016,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,987.03",  5.3%,  1.9%,125.6
Sep 2016,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,888.33", -5.0%, -3.7%,119.4
Oct 2016,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,910.92",  1.2%, -6.3%,120.8
Nov 2016,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,946.69",  1.9%, -0.8%,123.0
Dec 2016,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,929.87", -0.9%,  1.9%,122.0
Jan 2017,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,917.95", -0.6%, -6.1%,121.2
Feb 2017,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,015.76",  5.1%, 12.2%,127.4
Mar 2017,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,839.84", -8.7%,-13.7%,116.3
Apr 2017,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,881.10",  2.2%,-11.1%,118.9
May 2017,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,784.56", -5.1%,-13.1%,112.8
Jun 2017,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,025.46", 13.5%,  8.3%,128.0
Jul 2017,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,138.91",  5.6%, 13.3%,135.2
Aug 2017,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,085.04", -2.5%,  4.9%,131.8
Sep 2017,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,152.76",  3.2%, 14.0%,136.1
Oct 2017,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,150.13", -0.1%, 12.5%,135.9
Nov 2017,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,168.94",  0.9%, 11.4%,137.1
Dec 2017,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,254.83",  4.0%, 16.8%,142.5
Jan 2018,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,192.91", -2.7%, 14.3%,138.6
Feb 2018,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,242.71",  2.3%, 11.3%,141.8
Mar 2018,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,083.67", -7.1%, 13.3%,131.7
Apr 2018,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,113.67",  1.4%, 12.4%,133.6
May 2018,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,077.89", -1.7%, 16.4%,131.3
Jun 2018,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,114.14",  1.7%,  4.4%,133.6
Jul 2018,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,006.01", -5.1%, -6.2%,126.8
Aug 2018,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,932.86", -3.6%, -7.3%,122.2
Sep 2018,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,044.59",  5.8%, -5.0%,129.2
Oct 2018,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,982.05", -3.1%, -7.8%,125.3
Nov 2018,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,994.64",  0.6%, -8.0%,126.1
Dec 2018,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,937.41", -2.9%,-14.1%,122.5
Jan 2019,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,939.61",  0.1%,-11.6%,122.6
Feb 2019,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,762.79", -9.1%,-21.4%,111.4
Mar 2019,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,061.14", 16.9%, -1.1%,130.3
Apr 2019,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,094.96",  1.6%, -0.9%,132.4
May 2019,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,219.21",  5.9%,  6.8%,140.3
Jun 2019,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,148.56", -3.2%,  1.6%,135.8
Jul 2019,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,217.35",  3.2%, 10.5%,140.2
Aug 2019,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,149.00", -3.1%, 11.2%,135.8
Sep 2019,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,243.19",  4.4%,  9.7%,141.8
Oct 2019,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,234.32", -0.4%, 12.7%,141.2
Nov 2019,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,208.43", -1.2%, 10.7%,139.6
Dec 2019,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,209.98",  0.1%, 14.1%,139.7
Jan 2020,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,230.36",  0.9%, 15.0%,141.0
Feb 2020,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,198.70", -1.4%, 24.7%,139.0
Mar 2020,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,266.10",  3.1%,  9.9%,143.2
Apr 2020,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,049.62", -9.6%, -2.2%,129.6
May 2020,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,087.32",  1.8%, -5.9%,131.9
Jun 2020,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,000.53", -4.2%, -6.9%,126.5
Jul 2020,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,791.56",-10.4%,-19.2%,113.2
Aug 2020,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,061.78", 15.1%, -4.1%,130.3
Sep 2020,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,009.78", -2.5%,-10.4%,127.0
Oct 2020,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,025.81",  0.8%, -9.3%,128.0
Nov 2020,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,980.27", -2.2%,-10.3%,125.2
Dec 2020,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,958.32", -1.1%,-11.4%,123.8
Jan 2021,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,947.85", -0.5%,-12.7%,123.1
Feb 2021,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,026.43",  4.0%, -7.8%,128.1
Mar 2021,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,826.71", -9.9%,-19.4%,115.5
Apr 2021,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,139.53", 17.1%,  4.4%,135.2
May 2021,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,971.53", -7.9%, -5.5%,124.6
Jun 2021,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,858.43", -5.7%, -7.1%,117.5
Jul 2021,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,994.83",  7.3%, 11.3%,126.1
Aug 2021,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,128.35",  6.7%,  3.2%,134.5
Sep 2021,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$1,901.08",-10.7%, -5.4%,120.2
Oct 2021,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,101.63", 10.5%,  3.7%,132.8
Nov 2021,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,142.26",  1.9%,  8.2%,135.4
Dec 2021,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,007.43", -6.3%,  2.5%,126.9
Jan 2022,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,001.24", -0.3%,  2.7%,126.5
Feb 2022,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,004.05",  0.1%, -1.1%,126.7
Mar 2022,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,047.22",  2.2%, 12.1%,129.4
Apr 2022,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,091.24",  2.2%, -2.3%,132.2
May 2022,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,039.76", -2.5%,  3.5%,128.9
Jun 2022,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,029.12", -0.5%,  9.2%,128.3
Jul 2022,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,163.92",  6.6%,  8.5%,136.8
Aug 2022,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,035.92", -5.9%, -4.3%,128.7
Sep 2022,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,025.89", -0.5%,  6.6%,128.1
Oct 2022,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,085.46",  2.9%, -0.8%,131.8
Nov 2022,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,135.79",  2.4%, -0.3%,135.0
Dec 2022,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,111.36", -1.1%,  5.2%,133.5
Jan 2023,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,140.34",  1.4%,  7.0%,135.3
Feb 2023,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,097.10", -2.0%,  4.6%,132.6
Mar 2023,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,173.62",  3.6%,  6.2%,137.4
Apr 2023,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,138.62", -1.6%,  2.3%,135.2
May 2023,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,193.07",  2.5%,  7.5%,138.6
Jun 2023,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,192.00",  0.0%,  8.0%,138.6
Jul 2023,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,199.01",  0.3%,  1.6%,139.0
Aug 2023,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,188.96", -0.5%,  7.5%,138.4
Sep 2023,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,234.61",  2.1%, 10.3%,141.2
Oct 2023,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,186.07", -2.2%,  4.8%,138.2
Nov 2023,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,216.18",  1.4%,  3.8%,140.1
Dec 2023,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,203.10", -0.6%,  4.3%,139.3
Jan 2024,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,267.69",  2.9%,  5.9%,143.3
Feb 2024,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,159.86", -4.8%,  3.0%,136.5
Mar 2024,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,108.41", -2.4%, -3.0%,133.3
Apr 2024,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,155.61",  2.2%,  0.8%,136.3
May 2024,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,190.82",  1.6%, -0.1%,138.5
Jun 2024,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,294.71",  4.7%,  4.7%,145.0
Jul 2024,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,115.87", -7.8%, -3.8%,133.7
Aug 2024,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,199.23",  3.9%,  0.5%,139.0
Sep 2024,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,244.16",  2.0%,  0.4%,141.8
Oct 2024,Alberta,Average weekly earnings including overtime for all employees,Utilities,"$2,237.45", -0.3%,  2.4%,141.4
Jan 2010,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  537.36, -3.0%, -0.1%,100.0
Feb 2010,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  549.71,  2.3%,  2.6%,102.3
Mar 2010,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  547.04, -0.5%,  1.7%,101.8
Apr 2010,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  559.48,  2.3%,  3.3%,104.1
May 2010,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  535.26, -4.3%, -2.3%, 99.6
Jun 2010,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  544.46,  1.7%,  1.5%,101.3
Jul 2010,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  544.35,  0.0%,  1.4%,101.3
Aug 2010,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  556.88,  2.3%,  4.0%,103.6
Sep 2010,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  551.67, -0.9%, -1.9%,102.7
Oct 2010,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  545.90, -1.0%, -0.7%,101.6
Nov 2010,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  548.78,  0.5%, -0.9%,102.1
Dec 2010,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  547.95, -0.2%, -1.1%,102.0
Jan 2011,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  544.36, -0.7%,  1.3%,101.3
Feb 2011,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  563.74,  3.6%,  2.6%,104.9
Mar 2011,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  562.16, -0.3%,  2.8%,104.6
Apr 2011,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  550.90, -2.0%, -1.5%,102.5
May 2011,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  559.30,  1.5%,  4.5%,104.1
Jun 2011,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  549.05, -1.8%,  0.8%,102.2
Jul 2011,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  556.04,  1.3%,  2.1%,103.5
Aug 2011,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  556.81,  0.1%,  0.0%,103.6
Sep 2011,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  542.81, -2.5%, -1.6%,101.0
Oct 2011,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  552.63,  1.8%,  1.2%,102.8
Nov 2011,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  567.49,  2.7%,  3.4%,105.6
Dec 2011,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  568.72,  0.2%,  3.8%,105.8
Jan 2012,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  560.97, -1.4%,  3.1%,104.4
Feb 2012,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  565.09,  0.7%,  0.2%,105.2
Mar 2012,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  566.68,  0.3%,  0.8%,105.5
Apr 2012,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  571.13,  0.8%,  3.7%,106.3
May 2012,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  586.24,  2.6%,  4.8%,109.1
Jun 2012,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  582.87, -0.6%,  6.2%,108.5
Jul 2012,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  576.08, -1.2%,  3.6%,107.2
Aug 2012,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  577.65,  0.3%,  3.7%,107.5
Sep 2012,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  576.58, -0.2%,  6.2%,107.3
Oct 2012,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  580.24,  0.6%,  5.0%,108.0
Nov 2012,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  583.24,  0.5%,  2.8%,108.5
Dec 2012,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  576.26, -1.2%,  1.3%,107.2
Jan 2013,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  573.12, -0.5%,  2.2%,106.7
Feb 2013,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  571.69, -0.2%,  1.2%,106.4
Mar 2013,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  570.43, -0.2%,  0.7%,106.2
Apr 2013,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  565.05, -0.9%, -1.1%,105.2
May 2013,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  594.88,  5.3%,  1.5%,110.7
Jun 2013,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  581.43, -2.3%, -0.2%,108.2
Jul 2013,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  592.65,  1.9%,  2.9%,110.3
Aug 2013,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  567.90, -4.2%, -1.7%,105.7
Sep 2013,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  590.72,  4.0%,  2.5%,109.9
Oct 2013,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  584.70, -1.0%,  0.8%,108.8
Nov 2013,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  589.88,  0.9%,  1.1%,109.8
Dec 2013,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  597.49,  1.3%,  3.7%,111.2
