Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Jan 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  370.78, -1.4%, -0.5%,105.8
Feb 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  366.03, -1.3%, -1.7%,104.4
Mar 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  372.68,  1.8%, -0.3%,106.3
Apr 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  372.82,  0.0%, -0.4%,106.4
May 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  377.78,  1.3%, -2.1%,107.8
Jun 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  371.06, -1.8%, -1.1%,105.9
Jul 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  377.97,  1.9%,  2.1%,107.8
Aug 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  388.44,  2.8%,  7.3%,110.8
Sep 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  392.69,  1.1%,  5.7%,112.0
Oct 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  420.96,  7.2%,..,120.1
Nov 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  413.42, -1.8%, 10.0%,117.9
Dec 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  393.16, -4.9%,  4.6%,112.2
Jan 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  403.71,  2.7%,  8.9%,115.2
Feb 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  411.21,  1.9%, 12.3%,117.3
Mar 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  381.03, -7.3%,  2.2%,108.7
Apr 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  408.46,  7.2%,  9.6%,116.5
May 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  438.94,  7.5%, 16.2%,125.2
Jun 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  392.08,-10.7%,  5.7%,111.9
Jul 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  398.77,  1.7%,  5.5%,113.8
Aug 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  383.56, -3.8%, -1.3%,109.4
Sep 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  387.37,  1.0%, -1.4%,110.5
Oct 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  389.58,  0.6%, -7.5%,111.1
Nov 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  398.32,  2.2%, -3.7%,113.6
Dec 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  402.30,  1.0%,  2.3%,114.8
Jan 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  407.36,  1.3%,  0.9%,116.2
Feb 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  398.73, -2.1%, -3.0%,113.8
Mar 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  412.64,  3.5%,  8.3%,117.7
Apr 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  402.52, -2.5%, -1.5%,114.8
May 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  436.59,  8.5%, -0.5%,124.6
Jun 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  408.09, -6.5%,  4.1%,116.4
Jul 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  421.50,  3.3%,  5.7%,120.2
Aug 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  431.86,  2.5%, 12.6%,123.2
Sep 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  439.81,  1.8%, 13.5%,125.5
Oct 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  428.62, -2.5%, 10.0%,122.3
Nov 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  418.40, -2.4%,  5.0%,119.4
Dec 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  421.12,  0.7%,  4.7%,120.1
Jan 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  423.47,  0.6%,  4.0%,120.8
Feb 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  430.75,  1.7%,  8.0%,122.9
Mar 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  427.30, -0.8%,  3.6%,121.9
Apr 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  424.07, -0.8%,  5.4%,121.0
May 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  428.19,  1.0%, -1.9%,122.2
Jun 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  430.74,  0.6%,  5.6%,122.9
Jul 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  422.68, -1.9%,  0.3%,120.6
Aug 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  435.63,  3.1%,  0.9%,124.3
Sep 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  414.48, -4.9%, -5.8%,118.2
Oct 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  422.81,  2.0%, -1.4%,120.6
Nov 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  425.37,  0.6%,  1.7%,121.4
Dec 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  429.24,  0.9%,  1.9%,122.5
Jan 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  439.31,  2.3%,  3.7%,125.3
Feb 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  444.33,  1.1%,  3.2%,126.8
Mar 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  438.52, -1.3%,  2.6%,125.1
Apr 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  460.34,  5.0%,  8.6%,131.3
May 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  470.73,  2.3%,  9.9%,134.3
Jun 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  482.46,  2.5%, 12.0%,137.6
Jul 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  477.20, -1.1%, 12.9%,136.1
Aug 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  465.40, -2.5%,  6.8%,132.8
Sep 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  474.31,  1.9%, 14.4%,135.3
Oct 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  482.38,  1.7%, 14.1%,137.6
Nov 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  488.11,  1.2%, 14.7%,139.3
Dec 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  499.08,  2.2%, 16.3%,142.4
Jan 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  491.81, -1.5%, 12.0%,140.3
Feb 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  492.28,  0.1%, 10.8%,140.4
Mar 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  501.17,  1.8%, 14.3%,143.0
Apr 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  496.39, -1.0%,  7.8%,141.6
May 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  499.66,  0.7%,  6.1%,142.5
Jun 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  497.76, -0.4%,  3.2%,142.0
Jul 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  477.86, -4.0%,  0.1%,136.3
Aug 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  497.55,  4.1%,  6.9%,141.9
Sep 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  489.28, -1.7%,  3.2%,139.6
Oct 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Accommodation and food services,$  486.92, -0.5%,  0.9%,138.9
Jan 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  628.18,  1.9%,  1.4%,100.0
Feb 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  618.23, -1.6%, -5.1%, 98.4
Mar 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  621.17,  0.5%, -1.2%, 98.9
Apr 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  655.67,  5.6%,  5.5%,104.4
May 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  639.51, -2.5%,  5.4%,101.8
Jun 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  633.92, -0.9%,  3.4%,100.9
Jul 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  622.87, -1.7%,  3.2%, 99.2
Aug 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  652.10,  4.7%,  8.4%,103.8
Sep 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  633.77, -2.8%, -0.5%,100.9
Oct 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  657.05,  3.7%,  6.6%,104.6
Nov 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  662.36,  0.8%,  5.6%,105.4
Dec 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  666.13,  0.6%,  8.0%,106.0
Jan 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  683.13,  2.6%,  8.7%,108.7
Feb 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  629.11, -7.9%,  1.8%,100.1
Mar 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  659.63,  4.9%,  6.2%,105.0
Apr 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  645.84, -2.1%, -1.5%,102.8
May 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  653.50,  1.2%,  2.2%,104.0
Jun 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  658.47,  0.8%,  3.9%,104.8
Jul 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  674.84,  2.5%,  8.3%,107.4
Aug 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  656.80, -2.7%,  0.7%,104.6
Sep 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  656.91,  0.0%,  3.7%,104.6
Oct 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  640.22, -2.5%, -2.6%,101.9
Nov 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  635.23, -0.8%, -4.1%,101.1
Dec 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  693.16,  9.1%,  4.1%,110.3
Jan 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  643.20, -7.2%, -5.8%,102.4
Feb 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  672.38,  4.5%,  6.9%,107.0
Mar 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  660.86, -1.7%,  0.2%,105.2
Apr 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  662.48,  0.2%,  2.6%,105.5
May 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  685.16,  3.4%,  4.8%,109.1
Jun 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  690.37,  0.8%,  4.8%,109.9
Jul 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  669.52, -3.0%, -0.8%,106.6
Aug 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  656.01, -2.0%, -0.1%,104.4
Sep 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  667.02,  1.7%,  1.5%,106.2
Oct 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  680.55,  2.0%,  6.3%,108.3
Nov 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  708.60,  4.1%, 11.6%,112.8
Dec 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  680.49, -4.0%, -1.8%,108.3
Jan 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  661.27, -2.8%,  2.8%,105.3
Feb 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  667.93,  1.0%, -0.7%,106.3
Mar 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  622.39, -6.8%, -5.8%, 99.1
Apr 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  614.46, -1.3%, -7.2%, 97.8
May 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  625.44,  1.8%, -8.7%, 99.6
Jun 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  618.04, -1.2%,-10.5%, 98.4
Jul 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  642.61,  4.0%, -4.0%,102.3
Aug 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  651.58,  1.4%, -0.7%,103.7
Sep 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  637.31, -2.2%, -4.5%,101.5
Oct 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  644.21,  1.1%, -5.3%,102.6
Nov 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  638.61, -0.9%, -9.9%,101.7
Dec 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  632.46, -1.0%, -7.1%,100.7
Jan 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  622.47, -1.6%, -5.9%, 99.1
Feb 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  630.21,  1.2%, -5.6%,100.3
Mar 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  641.98,  1.9%,  3.1%,102.2
Apr 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  661.42,  3.0%,  7.6%,105.3
May 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  644.54, -2.6%,  3.1%,102.6
Jun 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  658.08,  2.1%,  6.5%,104.8
Jul 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  651.46, -1.0%,  1.4%,103.7
Aug 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  659.89,  1.3%,  1.3%,105.0
Sep 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  674.79,  2.3%,  5.9%,107.4
Oct 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  680.16,  0.8%,  5.6%,108.3
Nov 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  659.52, -3.0%,  3.3%,105.0
Dec 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  656.17, -0.5%,  3.7%,104.5
Jan 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  677.26,  3.2%,  8.8%,107.8
Feb 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  679.94,  0.4%,  7.9%,108.2
Mar 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  677.35, -0.4%,  5.5%,107.8
Apr 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  682.34,  0.7%,  3.2%,108.6
May 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  663.65, -2.7%,  3.0%,105.6
Jun 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  687.06,  3.5%,  4.4%,109.4
Jul 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  663.39, -3.4%,  1.8%,105.6
Aug 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  672.69,  1.4%,  1.9%,107.1
Sep 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  684.01,  1.7%,  1.4%,108.9
Oct 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  654.25, -4.4%, -3.8%,104.2
Nov 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  670.89,  2.5%,  1.7%,106.8
Dec 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  693.91,  3.4%,  5.8%,110.5
Jan 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  677.58, -2.4%,  0.0%,107.9
Feb 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  665.64, -1.8%, -2.1%,106.0
Mar 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  684.06,  2.8%,  1.0%,108.9
Apr 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  696.50,  1.8%,  2.1%,110.9
May 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  698.72,  0.3%,  5.3%,111.2
Jun 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  702.68,  0.6%,  2.3%,111.9
Jul 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  707.56,  0.7%,  6.7%,112.6
Aug 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  719.41,  1.7%,  6.9%,114.5
Sep 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  694.47, -3.5%,  1.5%,110.6
Oct 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  720.49,  3.7%, 10.1%,114.7
Nov 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  713.02, -1.0%,  6.3%,113.5
Dec 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  725.47,  1.7%,  4.5%,115.5
Jan 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  748.24,  3.1%, 10.4%,119.1
Feb 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  757.71,  1.3%, 13.8%,120.6
Mar 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  760.84,  0.4%, 11.2%,121.1
Apr 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  742.50, -2.4%,  6.6%,118.2
May 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  742.74,  0.0%,  6.3%,118.2
Jun 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  711.87, -4.2%,  1.3%,113.3
Jul 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  736.61,  3.5%,  4.1%,117.3
Aug 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  706.16, -4.1%, -1.8%,112.4
Sep 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  728.63,  3.2%,  4.9%,116.0
Oct 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  722.72, -0.8%,  0.3%,115.0
Nov 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  740.38,  2.4%,  3.8%,117.9
Dec 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  755.37,  2.0%,  4.1%,120.2
Jan 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  741.48, -1.8%, -0.9%,118.0
Feb 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  745.13,  0.5%, -1.7%,118.6
Mar 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  759.21,  1.9%, -0.2%,120.9
Apr 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  751.02, -1.1%,  1.1%,119.6
May 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  764.59,  1.8%,  2.9%,121.7
Jun 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  769.49,  0.6%,  8.1%,122.5
Jul 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  777.64,  1.1%,  5.6%,123.8
Aug 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  795.31,  2.3%, 12.6%,126.6
Sep 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  788.39, -0.9%,  8.2%,125.5
Oct 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  808.19,  2.5%, 11.8%,128.7
Nov 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  797.24, -1.4%,  7.7%,126.9
Dec 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  777.52, -2.5%,  2.9%,123.8
Jan 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  804.23,  3.4%,  8.5%,128.0
Feb 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  818.68,  1.8%,  9.9%,130.3
Mar 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  832.23,  1.7%,  9.6%,132.5
Apr 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  820.26, -1.4%,  9.2%,130.6
May 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  917.20, 11.8%, 20.0%,146.0
Jun 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  827.66, -9.8%,  7.6%,131.8
Jul 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  868.16,  4.9%, 11.6%,138.2
Aug 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  863.28, -0.6%,  8.5%,137.4
Sep 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  882.13,  2.2%, 11.9%,140.4
Oct 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  862.43, -2.2%,  6.7%,137.3
Nov 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  885.98,  2.7%, 11.1%,141.0
Dec 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  874.32, -1.3%, 12.4%,139.2
Jan 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  876.43,  0.2%,  9.0%,139.5
Feb 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  875.09, -0.2%,  6.9%,139.3
Mar 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  853.49, -2.5%,  2.6%,135.9
Apr 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  820.18, -3.9%,  0.0%,130.6
May 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  867.69,  5.8%, -5.4%,138.1
Jun 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  875.47,  0.9%,  5.8%,139.4
Jul 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  854.87, -2.4%, -1.5%,136.1
Aug 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  869.87,  1.8%,  0.8%,138.5
Sep 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  862.76, -0.8%, -2.2%,137.3
Oct 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  849.67, -1.5%, -1.5%,135.3
Nov 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  859.83,  1.2%, -3.0%,136.9
Dec 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  875.54,  1.8%,  0.1%,139.4
Jan 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  864.62, -1.2%, -1.3%,137.6
Feb 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  870.77,  0.7%, -0.5%,138.6
Mar 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  868.88, -0.2%,  1.8%,138.3
Apr 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  885.33,  1.9%,  7.9%,140.9
May 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  901.39,  1.8%,  3.9%,143.5
Jun 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  888.90, -1.4%,  1.5%,141.5
Jul 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  884.63, -0.5%,  3.5%,140.8
Aug 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  886.81,  0.2%,  1.9%,141.2
Sep 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  862.96, -2.7%,  0.0%,137.4
Oct 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  904.44,  4.8%,  6.4%,144.0
Nov 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  899.69, -0.5%,  4.6%,143.2
Dec 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  918.11,  2.0%,  4.9%,146.2
Jan 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  928.59,  1.1%,  7.4%,147.8
Feb 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  908.43, -2.2%,  4.3%,144.6
Mar 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  920.97,  1.4%,  6.0%,146.6
Apr 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  937.17,  1.8%,  5.9%,149.2
May 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  938.21,  0.1%,  4.1%,149.4
Jun 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  960.86,  2.4%,  8.1%,153.0
Jul 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  928.37, -3.4%,  4.9%,147.8
