Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Jul 2013,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  802.76, -1.0%, -0.5%,102.1
Aug 2013,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  808.94,  0.8%, -0.9%,102.9
Sep 2013,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  793.41, -1.9%, -1.8%,101.0
Oct 2013,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  802.90,  1.2%, -1.1%,102.2
Nov 2013,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  821.50,  2.3%,  1.7%,104.5
Dec 2013,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  813.27, -1.0%,  1.0%,103.5
Jan 2014,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  809.94, -0.4%,  0.7%,103.1
Feb 2014,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  821.03,  1.4%,  3.0%,104.5
Mar 2014,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  811.56, -1.2%,  2.4%,103.3
Apr 2014,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  828.39,  2.1%,  4.0%,105.4
May 2014,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  833.15,  0.6%,  3.1%,106.0
Jun 2014,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  836.42,  0.4%,  3.2%,106.4
Jul 2014,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  846.79,  1.2%,  5.5%,107.8
Aug 2014,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  834.10, -1.5%,  3.1%,106.1
Sep 2014,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  840.47,  0.8%,  5.9%,106.9
Oct 2014,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  835.16, -0.6%,  4.0%,106.3
Nov 2014,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  833.54, -0.2%,  1.5%,106.1
Dec 2014,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  848.71,  1.8%,  4.4%,108.0
Jan 2015,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  844.55, -0.5%,  4.3%,107.5
Feb 2015,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  852.81,  1.0%,  3.9%,108.5
Mar 2015,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  846.52, -0.7%,  4.3%,107.7
Apr 2015,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  853.05,  0.8%,  3.0%,108.5
May 2015,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  845.39, -0.9%,  1.5%,107.6
Jun 2015,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  857.03,  1.4%,  2.5%,109.1
Jul 2015,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  864.75,  0.9%,  2.1%,110.0
Aug 2015,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  851.90, -1.5%,  2.1%,108.4
Sep 2015,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  858.04,  0.7%,  2.1%,109.2
Oct 2015,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  861.16,  0.4%,  3.1%,109.6
Nov 2015,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  854.89, -0.7%,  2.6%,108.8
Dec 2015,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  863.80,  1.0%,  1.8%,109.9
Jan 2016,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  860.20, -0.4%,  1.9%,109.5
Feb 2016,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  867.47,  0.8%,  1.7%,110.4
Mar 2016,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  879.22,  1.4%,  3.9%,111.9
Apr 2016,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  872.32, -0.8%,  2.3%,111.0
May 2016,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  874.49,  0.2%,  3.4%,111.3
Jun 2016,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  883.10,  1.0%,  3.0%,112.4
Jul 2016,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  874.59, -1.0%,  1.1%,111.3
Aug 2016,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  869.78, -0.5%,  2.1%,110.7
Sep 2016,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  872.93,  0.4%,  1.7%,111.1
Oct 2016,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  881.12,  0.9%,  2.3%,112.1
Nov 2016,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  872.21, -1.0%,  2.0%,111.0
Dec 2016,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  882.94,  1.2%,  2.2%,112.4
Jan 2017,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  882.92,  0.0%,  2.6%,112.3
Feb 2017,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  872.82, -1.1%,  0.6%,111.1
Mar 2017,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  880.33,  0.9%,  0.1%,112.0
Apr 2017,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  877.42, -0.3%,  0.6%,111.6
May 2017,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  881.72,  0.5%,  0.8%,112.2
Jun 2017,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  876.35, -0.6%, -0.8%,111.5
Jul 2017,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  870.78, -0.6%, -0.4%,110.8
Aug 2017,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  891.92,  2.4%,  2.5%,113.5
Sep 2017,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  899.95,  0.9%,  3.1%,114.5
Oct 2017,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  897.15, -0.3%,  1.8%,114.2
Nov 2017,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  906.12,  1.0%,  3.9%,115.3
Dec 2017,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  897.85, -0.9%,  1.7%,114.2
Jan 2018,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  902.47,  0.5%,  2.2%,114.8
Feb 2018,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  911.55,  1.0%,  4.4%,116.0
Mar 2018,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  903.61, -0.9%,  2.6%,115.0
Apr 2018,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  900.90, -0.3%,  2.7%,114.6
May 2018,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  907.23,  0.7%,  2.9%,115.4
Jun 2018,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  899.61, -0.8%,  2.7%,114.5
Jul 2018,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  911.71,  1.3%,  4.7%,116.0
Aug 2018,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  923.41,  1.3%,  3.5%,117.5
Sep 2018,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  913.02, -1.1%,  1.5%,116.2
Oct 2018,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  915.15,  0.2%,  2.0%,116.5
Nov 2018,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  927.76,  1.4%,  2.4%,118.1
Dec 2018,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  920.87, -0.7%,  2.6%,117.2
Jan 2019,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  924.65,  0.4%,  2.5%,117.7
Feb 2019,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  918.77, -0.6%,  0.8%,116.9
Mar 2019,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  928.34,  1.0%,  2.7%,118.1
Apr 2019,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  929.25,  0.1%,  3.1%,118.2
May 2019,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  945.91,  1.8%,  4.3%,120.4
Jun 2019,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  930.34, -1.6%,  3.4%,118.4
Jul 2019,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  937.11,  0.7%,  2.8%,119.2
Aug 2019,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  942.83,  0.6%,  2.1%,120.0
Sep 2019,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  945.52,  0.3%,  3.6%,120.3
Oct 2019,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  962.38,  1.8%,  5.2%,122.5
Nov 2019,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  960.06, -0.2%,  3.5%,122.2
Dec 2019,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  962.37,  0.2%,  4.5%,122.5
Jan 2020,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  961.72, -0.1%,  4.0%,122.4
Feb 2020,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  961.75,  0.0%,  4.7%,122.4
Mar 2020,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  968.17,  0.7%,  4.3%,123.2
Apr 2020,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,032.73",  6.7%, 11.1%,131.4
May 2020,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,011.94", -2.0%,  7.0%,128.8
Jun 2020,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,011.94",  0.0%,  8.8%,128.8
Jul 2020,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,004.41", -0.7%,  7.2%,127.8
Aug 2020,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  998.56, -0.6%,  5.9%,127.1
Sep 2020,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  998.42,  0.0%,  5.6%,127.0
Oct 2020,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,003.11",  0.5%,  4.2%,127.6
Nov 2020,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  993.36, -1.0%,  3.5%,126.4
Dec 2020,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,009.18",  1.6%,  4.9%,128.4
Jan 2021,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,006.72", -0.2%,  4.7%,128.1
Feb 2021,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,004.78", -0.2%,  4.5%,127.9
Mar 2021,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  997.42, -0.7%,  3.0%,126.9
Apr 2021,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,005.58",  0.8%, -2.6%,128.0
May 2021,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  998.69, -0.7%, -1.3%,127.1
Jun 2021,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,012.89",  1.4%,  0.1%,128.9
Jul 2021,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,006.44", -0.6%,  0.2%,128.1
Aug 2021,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,004.96", -0.1%,  0.6%,127.9
Sep 2021,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,015.26",  1.0%,  1.7%,129.2
Oct 2021,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,005.66", -0.9%,  0.3%,128.0
Nov 2021,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,014.52",  0.9%,  2.1%,129.1
Dec 2021,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,032.84",  1.8%,  2.3%,131.4
Jan 2022,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,034.26",  0.1%,  2.7%,131.6
Feb 2022,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,044.77",  1.0%,  4.0%,132.9
Mar 2022,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,068.93",  2.3%,  7.2%,136.0
Apr 2022,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,071.19",  0.2%,  6.5%,136.3
May 2022,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,068.56", -0.2%,  7.0%,136.0
Jun 2022,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,075.43",  0.6%,  6.2%,136.8
Jul 2022,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,072.19", -0.3%,  6.5%,136.4
Aug 2022,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,062.89", -0.9%,  5.8%,135.3
Sep 2022,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,064.53",  0.2%,  4.9%,135.5
Oct 2022,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,076.17",  1.1%,  7.0%,136.9
Nov 2022,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,078.38",  0.2%,  6.3%,137.2
Dec 2022,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,079.33",  0.1%,  4.5%,137.3
Jan 2023,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,082.86",  0.3%,  4.7%,137.8
Feb 2023,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,090.24",  0.7%,  4.4%,138.7
Mar 2023,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,093.35",  0.3%,  2.3%,139.1
Apr 2023,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,094.66",  0.1%,  2.2%,139.3
May 2023,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,100.32",  0.5%,  3.0%,140.0
Jun 2023,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,093.61", -0.6%,  1.7%,139.2
Jul 2023,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,103.64",  0.9%,  2.9%,140.4
Aug 2023,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,118.34",  1.3%,  5.2%,142.3
Sep 2023,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,123.30",  0.4%,  5.5%,142.9
Oct 2023,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,112.62", -1.0%,  3.4%,141.6
Nov 2023,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,119.04",  0.6%,  3.8%,142.4
Dec 2023,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,116.76", -0.2%,  3.5%,142.1
Jan 2024,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,131.20",  1.3%,  4.5%,143.9
Feb 2024,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,135.10",  0.3%,  4.1%,144.4
Mar 2024,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,129.76", -0.5%,  3.3%,143.8
Apr 2024,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,116.17", -1.2%,  2.0%,142.0
May 2024,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,119.74",  0.3%,  1.8%,142.5
Jun 2024,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,131.66",  1.1%,  3.5%,144.0
Jul 2024,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,144.53",  1.1%,  3.7%,145.6
Aug 2024,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,157.06",  1.1%,  3.5%,147.2
Sep 2024,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,150.06", -0.6%,  2.4%,146.3
Oct 2024,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,160.37",  0.9%,  4.3%,147.7
Jan 2011,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  931.55, -1.9%, -3.1%,100.0
Feb 2011,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  911.97, -2.1%, -4.7%, 97.9
Mar 2011,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  915.77,  0.4%,  0.1%, 98.3
Apr 2011,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  904.21, -1.3%,  1.0%, 97.1
May 2011,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  939.10,  3.9%,  4.8%,100.8
Jun 2011,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  936.23, -0.3%,  6.9%,100.5
Jul 2011,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  913.90, -2.4%,  5.6%, 98.1
Aug 2011,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  896.10, -1.9%,  2.3%, 96.2
Sep 2011,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  918.10,  2.5%,  3.5%, 98.6
Oct 2011,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  903.44, -1.6%,  1.1%, 97.0
Nov 2011,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  926.64,  2.6%,  2.0%, 99.5
Dec 2011,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  896.96, -3.2%, -5.5%, 96.3
Jan 2012,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  879.39, -2.0%, -5.6%, 94.4
Feb 2012,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  900.84,  2.4%, -1.2%, 96.7
Mar 2012,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  946.84,  5.1%,  3.4%,101.6
Apr 2012,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  909.86, -3.9%,  0.6%, 97.7
May 2012,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  887.90, -2.4%, -5.5%, 95.3
Jun 2012,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  901.75,  1.6%, -3.7%, 96.8
Jul 2012,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  907.31,  0.6%, -0.7%, 97.4
Aug 2012,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  912.37,  0.6%,  1.8%, 97.9
Sep 2012,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  899.65, -1.4%, -2.0%, 96.6
Oct 2012,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  921.86,  2.5%,  2.0%, 99.0
Nov 2012,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  935.47,  1.5%,  1.0%,100.4
Dec 2012,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  917.37, -1.9%,  2.3%, 98.5
Jan 2013,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  930.34,  1.4%,  5.8%, 99.9
Feb 2013,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  947.67,  1.9%,  5.2%,101.7
Mar 2013,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  900.15, -5.0%, -4.9%, 96.6
Apr 2013,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  900.46,  0.0%, -1.0%, 96.7
May 2013,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  941.13,  4.5%,  6.0%,101.0
Jun 2013,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  919.08, -2.3%,  1.9%, 98.7
Jul 2013,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  931.25,  1.3%,  2.6%,100.0
Aug 2013,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  957.96,  2.9%,  5.0%,102.8
Sep 2013,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  935.97, -2.3%,  4.0%,100.5
Oct 2013,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  991.41,  5.9%,  7.5%,106.4
Nov 2013,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  970.58, -2.1%,  3.8%,104.2
Dec 2013,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  967.02, -0.4%,  5.4%,103.8
Jan 2014,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  961.61, -0.6%,  3.4%,103.2
Feb 2014,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  968.51,  0.7%,  2.2%,104.0
Mar 2014,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  968.98,  0.0%,  7.6%,104.0
Apr 2014,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  974.32,  0.6%,  8.2%,104.6
May 2014,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  999.14,  2.5%,  6.2%,107.3
Jun 2014,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  962.09, -3.7%,  4.7%,103.3
Jul 2014,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  989.47,  2.8%,  6.3%,106.2
Aug 2014,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  957.85, -3.2%,  0.0%,102.8
Sep 2014,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  945.79, -1.3%,  1.0%,101.5
Oct 2014,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  941.16, -0.5%, -5.1%,101.0
Nov 2014,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  921.09, -2.1%, -5.1%, 98.9
Dec 2014,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  930.90,  1.1%, -3.7%, 99.9
Jan 2015,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  953.24,  2.4%, -0.9%,102.3
Feb 2015,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  950.47, -0.3%, -1.9%,102.0
Mar 2015,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  959.06,  0.9%, -1.0%,103.0
Apr 2015,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  997.76,  4.0%,  2.4%,107.1
May 2015,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  984.29, -1.4%, -1.5%,105.7
Jun 2015,New Brunswick,Average weekly earnings including overtime for all employees,Construction,"$1,017.10",  3.3%,  5.7%,109.2
Jul 2015,New Brunswick,Average weekly earnings including overtime for all employees,Construction,"$1,001.29", -1.6%,  1.2%,107.5
Aug 2015,New Brunswick,Average weekly earnings including overtime for all employees,Construction,"$1,023.72",  2.2%,  6.9%,109.9
Sep 2015,New Brunswick,Average weekly earnings including overtime for all employees,Construction,"$1,008.24", -1.5%,  6.6%,108.2
Oct 2015,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  984.88, -2.3%,  4.6%,105.7
Nov 2015,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  962.21, -2.3%,  4.5%,103.3
Dec 2015,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  970.35,  0.8%,  4.2%,104.2
Jan 2016,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  955.82, -1.5%,  0.3%,102.6
Feb 2016,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  969.82,  1.5%,  2.0%,104.1
Mar 2016,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  974.94,  0.5%,  1.7%,104.7
Apr 2016,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  978.06,  0.3%, -2.0%,105.0
May 2016,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  990.18,  1.2%,  0.6%,106.3
Jun 2016,New Brunswick,Average weekly earnings including overtime for all employees,Construction,"$1,014.00",  2.4%, -0.3%,108.9
Jul 2016,New Brunswick,Average weekly earnings including overtime for all employees,Construction,"$1,009.03", -0.5%,  0.8%,108.3
Aug 2016,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  977.85, -3.1%, -4.5%,105.0
Sep 2016,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  968.62, -0.9%, -3.9%,104.0
Oct 2016,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  972.32,  0.4%, -1.3%,104.4
Nov 2016,New Brunswick,Average weekly earnings including overtime for all employees,Construction,$  980.22,  0.8%,  1.9%,105.2
