Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Sep 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  939.81, -1.1%,  5.9%,108.3
Oct 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  934.04, -0.6%,  3.9%,107.6
Nov 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  927.88, -0.7%,  4.3%,106.9
Dec 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  932.03,  0.4%,  3.7%,107.4
Jan 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  939.64,  0.8%,  3.2%,108.2
Feb 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  945.74,  0.6%,  4.2%,109.0
Mar 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  938.16, -0.8%,  2.7%,108.1
Apr 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  941.37,  0.3%,  2.0%,108.4
May 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  937.23, -0.4%,  2.5%,108.0
Jun 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  939.36,  0.2%,  2.0%,108.2
Jul 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  951.60,  1.3%,  1.5%,109.6
Aug 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  961.07,  1.0%,  1.2%,110.7
Sep 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  956.32, -0.5%,  1.8%,110.2
Oct 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  963.73,  0.8%,  3.2%,111.0
Nov 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  967.71,  0.4%,  4.3%,111.5
Dec 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  969.86,  0.2%,  4.1%,111.7
Jan 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  963.56, -0.6%,  2.5%,111.0
Feb 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  971.79,  0.9%,  2.8%,112.0
Mar 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  976.80,  0.5%,  4.1%,112.5
Apr 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  985.23,  0.9%,  4.7%,113.5
May 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  989.78,  0.5%,  5.6%,114.0
Jun 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  995.96,  0.6%,  6.0%,114.7
Jul 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,002.20",  0.6%,  5.3%,115.5
Aug 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  999.76, -0.2%,  4.0%,115.2
Sep 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,003.15",  0.3%,  4.9%,115.6
Oct 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,002.28", -0.1%,  4.0%,115.5
Nov 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,007.99",  0.6%,  4.2%,116.1
Dec 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,009.20",  0.1%,  4.1%,116.3
Jan 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,014.66",  0.5%,  5.3%,116.9
Feb 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,011.44", -0.3%,  4.1%,116.5
Mar 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,016.70",  0.5%,  4.1%,117.1
Apr 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,016.76",  0.0%,  3.2%,117.1
May 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,030.37",  1.3%,  4.1%,118.7
Jun 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,019.20", -1.1%,  2.3%,117.4
Jul 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,021.53",  0.2%,  1.9%,117.7
Aug 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,006.48", -1.5%,  0.7%,115.9
Sep 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,014.85",  0.8%,  1.2%,116.9
Oct 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,019.07",  0.4%,  1.7%,117.4
Nov 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,023.57",  0.4%,  1.5%,117.9
Dec 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,033.80",  1.0%,  2.4%,119.1
Jan 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,015.82", -1.7%,  0.1%,117.0
Feb 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,003.75", -1.2%, -0.8%,115.6
Mar 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,006.07",  0.2%, -1.0%,115.9
Apr 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,001.95", -0.4%, -1.5%,115.4
May 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,014.33",  1.2%, -1.6%,116.9
Jun 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,017.76",  0.3%, -0.1%,117.2
Jul 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,021.79",  0.4%,  0.0%,117.7
Aug 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,013.82", -0.8%,  0.7%,116.8
Sep 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,012.45", -0.1%, -0.2%,116.6
Oct 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,023.34",  1.1%,  0.4%,117.9
Nov 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,030.46",  0.7%,  0.7%,118.7
Dec 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,024.06", -0.6%, -0.9%,118.0
Jan 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,030.89",  0.7%,  1.5%,118.8
Feb 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,041.59",  1.0%,  3.8%,120.0
Mar 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,036.26", -0.5%,  3.0%,119.4
Apr 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,033.80", -0.2%,  3.2%,119.1
May 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,029.04", -0.5%,  1.5%,118.5
Jun 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,026.64", -0.2%,  0.9%,118.3
Jul 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,017.19", -0.9%, -0.5%,117.2
Aug 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,028.89",  1.2%,  1.5%,118.5
Sep 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,040.46",  1.1%,  2.8%,119.9
Oct 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,034.87", -0.5%,  1.1%,119.2
Nov 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,049.51",  1.4%,  1.8%,120.9
Dec 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,034.69", -1.4%,  1.0%,119.2
Jan 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,034.07", -0.1%,  0.3%,119.1
Feb 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,039.46",  0.5%, -0.2%,119.7
Mar 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,026.44", -1.3%, -0.9%,118.2
Apr 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,029.31",  0.3%, -0.4%,118.6
May 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,044.60",  1.5%,  1.5%,120.3
Jun 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,046.70",  0.2%,  2.0%,120.6
Jul 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,025.44", -2.0%,  0.8%,118.1
Aug 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,023.61", -0.2%, -0.5%,117.9
Sep 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,037.84",  1.4%, -0.3%,119.6
Oct 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,039.25",  0.1%,  0.4%,119.7
Nov 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,039.73",  0.0%, -0.9%,119.8
Dec 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,055.08",  1.5%,  2.0%,121.5
Jan 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,041.46", -1.3%,  0.7%,120.0
Feb 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,038.42", -0.3%, -0.1%,119.6
Mar 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,058.18",  1.9%,  3.1%,121.9
Apr 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,065.86",  0.7%,  3.6%,122.8
May 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,050.91", -1.4%,  0.6%,121.1
Jun 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,063.66",  1.2%,  1.6%,122.5
Jul 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,057.96", -0.5%,  3.2%,121.9
Aug 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,069.41",  1.1%,  4.5%,123.2
Sep 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,054.69", -1.4%,  1.6%,121.5
Oct 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,073.41",  1.8%,  3.3%,123.7
Nov 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,061.54", -1.1%,  2.1%,122.3
Dec 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,070.74",  0.9%,  1.5%,123.4
Jan 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,069.35", -0.1%,  2.7%,123.2
Feb 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,058.37", -1.0%,  1.9%,121.9
Mar 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,087.17",  2.7%,  2.7%,125.2
Apr 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,124.80",  3.5%,  5.5%,129.6
May 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,141.11",  1.5%,  8.6%,131.5
Jun 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,115.94", -2.2%,  4.9%,128.6
Jul 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,116.60",  0.1%,  5.5%,128.6
Aug 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,104.10", -1.1%,  3.2%,127.2
Sep 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,094.19", -0.9%,  3.7%,126.1
Oct 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,093.21", -0.1%,  1.8%,125.9
Nov 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,078.63", -1.3%,  1.6%,124.3
Dec 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,083.95",  0.5%,  1.2%,124.9
Jan 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,084.55",  0.1%,  1.4%,124.9
Feb 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,078.63", -0.5%,  1.9%,124.3
Mar 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,102.99",  2.3%,  1.5%,127.1
Apr 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,088.18", -1.3%, -3.3%,125.4
May 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,082.64", -0.5%, -5.1%,124.7
Jun 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,086.59",  0.4%, -2.6%,125.2
Jul 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,104.07",  1.6%, -1.1%,127.2
Aug 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,120.69",  1.5%,  1.5%,129.1
Sep 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,123.06",  0.2%,  2.6%,129.4
Oct 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,101.01", -2.0%,  0.7%,126.8
Nov 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,106.70",  0.5%,  2.6%,127.5
Dec 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,104.57", -0.2%,  1.9%,127.3
Jan 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,114.26",  0.9%,  2.7%,128.4
Feb 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,141.31",  2.4%,  5.8%,131.5
Mar 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,139.45", -0.2%,  3.3%,131.3
Apr 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,138.75", -0.1%,  4.6%,131.2
May 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,152.93",  1.2%,  6.5%,132.8
Jun 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,143.29", -0.8%,  5.2%,131.7
Jul 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,147.48",  0.4%,  3.9%,132.2
Aug 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,148.07",  0.1%,  2.4%,132.3
Sep 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,155.46",  0.6%,  2.9%,133.1
Oct 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,166.25",  0.9%,  5.9%,134.4
Nov 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,182.95",  1.4%,  6.9%,136.3
Dec 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,175.68", -0.6%,  6.4%,135.4
Jan 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,186.24",  0.9%,  6.5%,136.7
Feb 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,156.08", -2.5%,  1.3%,133.2
Mar 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,169.90",  1.2%,  2.7%,134.8
Apr 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,179.14",  0.8%,  3.5%,135.8
May 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,195.12",  1.4%,  3.7%,137.7
Jun 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,205.88",  0.9%,  5.5%,138.9
Jul 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,204.47", -0.1%,  5.0%,138.8
Aug 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,205.22",  0.1%,  5.0%,138.8
Sep 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,213.64",  0.7%,  5.0%,139.8
Oct 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,218.14",  0.4%,  4.4%,140.3
Nov 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,210.32", -0.6%,  2.3%,139.4
Dec 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,219.84",  0.8%,  3.8%,140.5
Jan 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,222.10",  0.2%,  3.0%,140.8
Feb 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,225.00",  0.2%,  6.0%,141.1
Mar 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,220.66", -0.4%,  4.3%,140.6
Apr 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,229.75",  0.7%,  4.3%,141.7
May 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,237.01",  0.6%,  3.5%,142.5
Jun 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,234.30", -0.2%,  2.4%,142.2
Jul 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,244.96",  0.9%,  3.4%,143.4
Aug 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,253.29",  0.7%,  4.0%,144.4
Sep 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,247.92", -0.4%,  2.8%,143.8
Oct 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,241.04", -0.6%,  1.9%,143.0
Jan 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,018.75",  3.2%, 10.1%,100.0
Feb 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,$  995.62, -2.3%,  1.3%, 97.7
Mar 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,$  995.68,  0.0%, -0.3%, 97.7
Apr 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,$  966.79, -2.9%,  3.4%, 94.9
May 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,$  991.81,  2.6%, 12.5%, 97.4
Jun 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,$  997.51,  0.6%,  3.0%, 97.9
Jul 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,006.08",  0.9%,  8.5%, 98.8
Aug 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,$  992.44, -1.4%,  7.2%, 97.4
Sep 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,$  982.17, -1.0%,  2.6%, 96.4
Oct 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,$  984.96,  0.3%,  3.8%, 96.7
Nov 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,009.66",  2.5%,  1.7%, 99.1
Dec 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,054.54",  4.4%,  6.8%,103.5
Jan 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,027.66", -2.5%,  0.9%,100.9
Feb 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,062.87",  3.4%,  6.8%,104.3
Mar 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,128.43",  6.2%, 13.3%,110.8
Apr 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,094.36", -3.0%, 13.2%,107.4
May 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,161.82",  6.2%, 17.1%,114.0
Jun 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,172.61",  0.9%, 17.6%,115.1
Jul 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,160.29", -1.1%, 15.3%,113.9
Aug 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,192.16",  2.7%, 20.1%,117.0
Sep 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,127.33", -5.4%, 14.8%,110.7
Oct 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,150.95",  2.1%, 16.9%,113.0
Nov 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,167.81",  1.5%, 15.7%,114.6
Dec 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,156.39", -1.0%,  9.7%,113.5
Jan 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,251.23",  8.2%, 21.8%,122.8
Feb 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,231.34", -1.6%, 15.9%,120.9
Mar 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,195.00", -3.0%,  5.9%,117.3
Apr 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,251.95",  4.8%, 14.4%,122.9
May 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,292.35",  3.2%, 11.2%,126.9
Jun 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,191.87", -7.8%,  1.6%,117.0
Jul 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,204.86",  1.1%,  3.8%,118.3
Aug 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,331.76", 10.5%, 11.7%,130.7
Sep 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,330.64", -0.1%, 18.0%,130.6
Oct 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,380.36",  3.7%, 19.9%,135.5
Nov 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,297.08", -6.0%, 11.1%,127.3
Dec 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,270.14", -2.1%,  9.8%,124.7
Jan 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,279.78",  0.8%,  2.3%,125.6
Feb 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,302.17",  1.7%,  5.8%,127.8
Mar 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,281.12", -1.6%,  7.2%,125.8
