Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Oct 2011,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  811.81,  1.0%,  2.0%,101.2
Nov 2011,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  813.43,  0.2%,  2.0%,101.4
Dec 2011,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  813.32,  0.0%,  1.9%,101.4
Jan 2012,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  813.53,  0.0%,  1.4%,101.4
Feb 2012,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  811.20, -0.3%,  1.1%,101.1
Mar 2012,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  820.14,  1.1%,  3.0%,102.3
Apr 2012,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  816.33, -0.5%,  1.5%,101.8
May 2012,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  818.80,  0.3%,  2.7%,102.1
Jun 2012,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  813.78, -0.6%,  2.5%,101.5
Jul 2012,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  819.59,  0.7%,  1.3%,102.2
Aug 2012,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  832.91,  1.6%,  4.5%,103.9
Sep 2012,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  833.44,  0.1%,  3.7%,103.9
Oct 2012,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  828.53, -0.6%,  2.1%,103.3
Nov 2012,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  833.74,  0.6%,  2.5%,104.0
Dec 2012,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  831.16, -0.3%,  2.2%,103.6
Jan 2013,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  823.66, -0.9%,  1.2%,102.7
Feb 2013,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  829.33,  0.7%,  2.2%,103.4
Mar 2013,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  822.93, -0.8%,  0.3%,102.6
Apr 2013,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  828.12,  0.6%,  1.4%,103.3
May 2013,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  834.72,  0.8%,  1.9%,104.1
Jun 2013,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  837.04,  0.3%,  2.9%,104.4
Jul 2013,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  829.85, -0.9%,  1.3%,103.5
Aug 2013,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  831.79,  0.2%, -0.1%,103.7
Sep 2013,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  836.46,  0.6%,  0.4%,104.3
Oct 2013,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  838.31,  0.2%,  1.2%,104.5
Nov 2013,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  837.13, -0.1%,  0.4%,104.4
Dec 2013,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  841.92,  0.6%,  1.3%,105.0
Jan 2014,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  839.77, -0.3%,  2.0%,104.7
Feb 2014,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  840.73,  0.1%,  1.4%,104.8
Mar 2014,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  841.84,  0.1%,  2.3%,105.0
Apr 2014,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  843.69,  0.2%,  1.9%,105.2
May 2014,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  851.34,  0.9%,  2.0%,106.1
Jun 2014,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  855.16,  0.4%,  2.2%,106.6
Jul 2014,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  858.00,  0.3%,  3.4%,107.0
Aug 2014,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  855.91, -0.2%,  2.9%,106.7
Sep 2014,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  846.87, -1.1%,  1.2%,105.6
Oct 2014,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  852.17,  0.6%,  1.7%,106.3
Nov 2014,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  851.31, -0.1%,  1.7%,106.1
Dec 2014,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  858.07,  0.8%,  1.9%,107.0
Jan 2015,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  854.15, -0.5%,  1.7%,106.5
Feb 2015,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  860.82,  0.8%,  2.4%,107.3
Mar 2015,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  866.47,  0.7%,  2.9%,108.0
Apr 2015,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  876.27,  1.1%,  3.9%,109.3
May 2015,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  862.43, -1.6%,  1.3%,107.5
Jun 2015,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  874.25,  1.4%,  2.2%,109.0
Jul 2015,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  874.13,  0.0%,  1.9%,109.0
Aug 2015,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  863.52, -1.2%,  0.9%,107.7
Sep 2015,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  874.35,  1.3%,  3.2%,109.0
Oct 2015,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  875.13,  0.1%,  2.7%,109.1
Nov 2015,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  867.98, -0.8%,  2.0%,108.2
Dec 2015,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  858.86, -1.1%,  0.1%,107.1
Jan 2016,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  879.56,  2.4%,  3.0%,109.7
Feb 2016,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  877.46, -0.2%,  1.9%,109.4
Mar 2016,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  875.20, -0.3%,  1.0%,109.1
Apr 2016,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  870.26, -0.6%, -0.7%,108.5
May 2016,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  876.60,  0.7%,  1.6%,109.3
Jun 2016,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  866.92, -1.1%, -0.8%,108.1
Jul 2016,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  878.32,  1.3%,  0.5%,109.5
Aug 2016,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  878.42,  0.0%,  1.7%,109.5
Sep 2016,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  883.83,  0.6%,  1.1%,110.2
Oct 2016,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  882.05, -0.2%,  0.8%,110.0
Nov 2016,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  883.52,  0.2%,  1.8%,110.2
Dec 2016,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  886.50,  0.3%,  3.2%,110.5
Jan 2017,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  888.22,  0.2%,  1.0%,110.7
Feb 2017,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  886.51, -0.2%,  1.0%,110.5
Mar 2017,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  893.15,  0.7%,  2.1%,111.4
Apr 2017,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  895.13,  0.2%,  2.9%,111.6
May 2017,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  895.97,  0.1%,  2.2%,111.7
Jun 2017,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  892.55, -0.4%,  3.0%,111.3
Jul 2017,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  899.57,  0.8%,  2.4%,112.2
Aug 2017,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  910.71,  1.2%,  3.7%,113.6
Sep 2017,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  913.46,  0.3%,  3.4%,113.9
Oct 2017,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  911.62, -0.2%,  3.4%,113.7
Nov 2017,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  922.78,  1.2%,  4.4%,115.1
Dec 2017,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  921.33, -0.2%,  3.9%,114.9
Jan 2018,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  917.65, -0.4%,  3.3%,114.4
Feb 2018,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  927.07,  1.0%,  4.6%,115.6
Mar 2018,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  930.61,  0.4%,  4.2%,116.0
Apr 2018,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  925.34, -0.6%,  3.4%,115.4
May 2018,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  926.00,  0.1%,  3.4%,115.5
Jun 2018,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  934.63,  0.9%,  4.7%,116.5
Jul 2018,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  928.13, -0.7%,  3.2%,115.7
Aug 2018,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  936.73,  0.9%,  2.9%,116.8
Sep 2018,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  929.36, -0.8%,  1.7%,115.9
Oct 2018,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  936.21,  0.7%,  2.7%,116.7
Nov 2018,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  936.55,  0.0%,  1.5%,116.8
Dec 2018,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  943.86,  0.8%,  2.4%,117.7
Jan 2019,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  947.78,  0.4%,  3.3%,118.2
Feb 2019,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  947.62,  0.0%,  2.2%,118.2
Mar 2019,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  946.02, -0.2%,  1.7%,118.0
Apr 2019,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  951.29,  0.6%,  2.8%,118.6
May 2019,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  957.44,  0.6%,  3.4%,119.4
Jun 2019,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  963.65,  0.6%,  3.1%,120.2
Jul 2019,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  962.16, -0.2%,  3.7%,120.0
Aug 2019,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  968.20,  0.6%,  3.4%,120.7
Sep 2019,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  975.48,  0.8%,  5.0%,121.6
Oct 2019,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  977.92,  0.3%,  4.5%,121.9
Nov 2019,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  982.74,  0.5%,  4.9%,122.5
Dec 2019,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  988.95,  0.6%,  4.8%,123.3
Jan 2020,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  994.20,  0.5%,  4.9%,124.0
Feb 2020,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  985.67, -0.9%,  4.0%,122.9
Mar 2020,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  994.64,  0.9%,  5.1%,124.0
Apr 2020,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,048.53",  5.4%, 10.2%,130.7
May 2020,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,075.16",  2.5%, 12.3%,134.1
Jun 2020,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,060.56", -1.4%, 10.1%,132.2
Jul 2020,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,049.77", -1.0%,  9.1%,130.9
Aug 2020,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,052.01",  0.2%,  8.7%,131.2
Sep 2020,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,049.45", -0.2%,  7.6%,130.8
Oct 2020,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,056.77",  0.7%,  8.1%,131.8
Nov 2020,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,058.41",  0.2%,  7.7%,132.0
Dec 2020,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,058.38",  0.0%,  7.0%,132.0
Jan 2021,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,074.43",  1.5%,  8.1%,134.0
Feb 2021,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,067.59", -0.6%,  8.3%,133.1
Mar 2021,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,061.10", -0.6%,  6.7%,132.3
Apr 2021,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,066.09",  0.5%,  1.7%,132.9
May 2021,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,069.90",  0.4%, -0.5%,133.4
Jun 2021,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,062.89", -0.7%,  0.2%,132.5
Jul 2021,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,054.50", -0.8%,  0.5%,131.5
Aug 2021,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,071.14",  1.6%,  1.8%,133.6
Sep 2021,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,079.54",  0.8%,  2.9%,134.6
Oct 2021,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,075.61", -0.4%,  1.8%,134.1
Nov 2021,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,082.23",  0.6%,  2.3%,134.9
Dec 2021,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,088.06",  0.5%,  2.8%,135.7
Jan 2022,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,096.13",  0.7%,  2.0%,136.7
Feb 2022,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,109.01",  1.2%,  3.9%,138.3
Mar 2022,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,115.62",  0.6%,  5.1%,139.1
Apr 2022,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,113.83", -0.2%,  4.5%,138.9
May 2022,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,109.11", -0.4%,  3.7%,138.3
Jun 2022,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,105.38", -0.3%,  4.0%,137.8
Jul 2022,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,119.42",  1.3%,  6.2%,139.6
Aug 2022,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,117.40", -0.2%,  4.3%,139.3
Sep 2022,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,116.55", -0.1%,  3.4%,139.2
Oct 2022,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,124.37",  0.7%,  4.5%,140.2
Nov 2022,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,121.12", -0.3%,  3.6%,139.8
Dec 2022,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,128.43",  0.7%,  3.7%,140.7
Jan 2023,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,134.73",  0.6%,  3.5%,141.5
Feb 2023,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,123.77", -1.0%,  1.3%,140.1
Mar 2023,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,127.92",  0.4%,  1.1%,140.6
Apr 2023,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,138.61",  0.9%,  2.2%,142.0
May 2023,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,150.81",  1.1%,  3.8%,143.5
Jun 2023,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,158.61",  0.7%,  4.8%,144.5
Jul 2023,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,161.56",  0.3%,  3.8%,144.8
Aug 2023,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,166.33",  0.4%,  4.4%,145.4
Sep 2023,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,172.71",  0.5%,  5.0%,146.2
Oct 2023,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,175.30",  0.2%,  4.5%,146.5
Nov 2023,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,184.69",  0.8%,  5.7%,147.7
Dec 2023,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,166.86", -1.5%,  3.4%,145.5
Jan 2024,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,172.95",  0.5%,  3.4%,146.2
Feb 2024,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,175.34",  0.2%,  4.6%,146.5
Mar 2024,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,183.61",  0.7%,  4.9%,147.6
Apr 2024,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,184.97",  0.1%,  4.1%,147.7
May 2024,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,194.00",  0.8%,  3.8%,148.9
Jun 2024,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,193.40", -0.1%,  3.0%,148.8
Jul 2024,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,209.22",  1.3%,  4.1%,150.8
Aug 2024,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,223.82",  1.2%,  4.9%,152.6
Sep 2024,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,228.46",  0.4%,  4.8%,153.2
Oct 2024,Quebec,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,236.23",  0.6%,  5.2%,154.1
Jan 2011,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,018.62", -1.0%,  0.9%,100.0
Feb 2011,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,036.50",  1.8%,  2.9%,101.8
Mar 2011,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,036.06",  0.0%,  3.0%,101.7
Apr 2011,Quebec,Average weekly earnings including overtime for all employees,Construction,$  994.74, -4.0%, -0.6%, 97.7
May 2011,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,017.43",  2.3%,  0.0%, 99.9
Jun 2011,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,029.30",  1.2%,  4.1%,101.0
Jul 2011,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,037.01",  0.7%,  2.1%,101.8
Aug 2011,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,010.31", -2.6%, -2.1%, 99.2
Sep 2011,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,031.48",  2.1%,  3.0%,101.3
Oct 2011,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,021.33", -1.0%, -0.1%,100.3
Nov 2011,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,048.71",  2.7%,  1.8%,103.0
Dec 2011,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,050.14",  0.1%,  2.1%,103.1
Jan 2012,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,044.02", -0.6%,  2.5%,102.5
Feb 2012,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,062.07",  1.7%,  2.5%,104.3
Mar 2012,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,093.81",  3.0%,  5.6%,107.4
Apr 2012,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,081.13", -1.2%,  8.7%,106.1
May 2012,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,057.57", -2.2%,  3.9%,103.8
Jun 2012,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,092.83",  3.3%,  6.2%,107.3
Jul 2012,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,063.99", -2.6%,  2.6%,104.5
Aug 2012,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,107.98",  4.1%,  9.7%,108.8
Sep 2012,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,090.52", -1.6%,  5.7%,107.1
Oct 2012,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,092.63",  0.2%,  7.0%,107.3
Nov 2012,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,136.16",  4.0%,  8.3%,111.5
Dec 2012,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,089.37", -4.1%,  3.7%,106.9
Jan 2013,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,106.11",  1.5%,  5.9%,108.6
Feb 2013,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,083.48", -2.0%,  2.0%,106.4
Mar 2013,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,056.06", -2.5%, -3.5%,103.7
Apr 2013,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,102.64",  4.4%,  2.0%,108.2
May 2013,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,118.14",  1.4%,  5.7%,109.8
Jun 2013,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,071.46", -4.2%, -2.0%,105.2
Jul 2013,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,100.63",  2.7%,  3.4%,108.1
Aug 2013,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,106.75",  0.6%, -0.1%,108.7
Sep 2013,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,115.41",  0.8%,  2.3%,109.5
Oct 2013,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,131.46",  1.4%,  3.6%,111.1
Nov 2013,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,090.90", -3.6%, -4.0%,107.1
Dec 2013,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,131.25",  3.7%,  3.8%,111.1
Jan 2014,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,126.25", -0.4%,  1.8%,110.6
Feb 2014,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,139.62",  1.2%,  5.2%,111.9
Mar 2014,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,129.39", -0.9%,  6.9%,110.9
Apr 2014,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,132.70",  0.3%,  2.7%,111.2
May 2014,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,168.40",  3.2%,  4.5%,114.7
Jun 2014,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,164.79", -0.3%,  8.7%,114.3
Jul 2014,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,173.92",  0.8%,  6.7%,115.2
Aug 2014,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,163.62", -0.9%,  5.1%,114.2
Sep 2014,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,151.94", -1.0%,  3.3%,113.1
Oct 2014,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,159.19",  0.6%,  2.5%,113.8
Nov 2014,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,112.62", -4.0%,  2.0%,109.2
Dec 2014,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,128.26",  1.4%, -0.3%,110.8
Jan 2015,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,101.34", -2.4%, -2.2%,108.1
Feb 2015,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,100.77", -0.1%, -3.4%,108.1
