Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Jul 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  743.41, -0.6%,  4.6%,103.3
Aug 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  743.07,  0.0%,  3.5%,103.2
Sep 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  739.98, -0.4%,  0.9%,102.8
Oct 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  732.97, -0.9%,  1.2%,101.8
Nov 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  747.14,  1.9%,  1.6%,103.8
Dec 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  741.22, -0.8%,  2.2%,103.0
Jan 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  739.46, -0.2%,  1.5%,102.7
Feb 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  740.92,  0.2%,  1.6%,102.9
Mar 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  747.51,  0.9%,  0.8%,103.8
Apr 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  747.36,  0.0%,  3.0%,103.8
May 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  754.41,  0.9%,  1.9%,104.8
Jun 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  746.56, -1.0%, -0.2%,103.7
Jul 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  758.77,  1.6%,  2.1%,105.4
Aug 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  759.72,  0.1%,  2.2%,105.5
Sep 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  758.90, -0.1%,  2.6%,105.4
Oct 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  758.07, -0.1%,  3.4%,105.3
Nov 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  754.76, -0.4%,  1.0%,104.8
Dec 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  762.87,  1.1%,  2.9%,106.0
Jan 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  769.81,  0.9%,  4.1%,106.9
Feb 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  768.30, -0.2%,  3.7%,106.7
Mar 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  760.84, -1.0%,  1.8%,105.7
Apr 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  770.27,  1.2%,  3.1%,107.0
May 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  759.16, -1.4%,  0.6%,105.5
Jun 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  772.85,  1.8%,  3.5%,107.4
Jul 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  779.76,  0.9%,  2.8%,108.3
Aug 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  784.34,  0.6%,  3.2%,109.0
Sep 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  771.14, -1.7%,  1.6%,107.1
Oct 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  781.87,  1.4%,  3.1%,108.6
Nov 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  781.72,  0.0%,  3.6%,108.6
Dec 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  786.27,  0.6%,  3.1%,109.2
Jan 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  792.16,  0.7%,  2.9%,110.0
Feb 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  789.70, -0.3%,  2.8%,109.7
Mar 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  785.68, -0.5%,  3.3%,109.1
Apr 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  805.46,  2.5%,  4.6%,111.9
May 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  807.15,  0.2%,  6.3%,112.1
Jun 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  808.58,  0.2%,  4.6%,112.3
Jul 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  799.53, -1.1%,  2.5%,111.1
Aug 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  792.19, -0.9%,  1.0%,110.0
Sep 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  803.89,  1.5%,  4.2%,111.7
Oct 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  814.10,  1.3%,  4.1%,113.1
Nov 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  802.60, -1.4%,  2.7%,111.5
Dec 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  801.19, -0.2%,  1.9%,111.3
Jan 2016,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  803.23,  0.3%,  1.4%,111.6
Feb 2016,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  811.80,  1.1%,  2.8%,112.8
Mar 2016,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  815.00,  0.4%,  3.7%,113.2
Apr 2016,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  808.54, -0.8%,  0.4%,112.3
May 2016,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  815.95,  0.9%,  1.1%,113.3
Jun 2016,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  824.45,  1.0%,  2.0%,114.5
Jul 2016,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  820.91, -0.4%,  2.7%,114.0
Aug 2016,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  822.40,  0.2%,  3.8%,114.2
Sep 2016,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  832.89,  1.3%,  3.6%,115.7
Oct 2016,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  817.32, -1.9%,  0.4%,113.5
Nov 2016,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  816.60, -0.1%,  1.7%,113.4
Dec 2016,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  823.80,  0.9%,  2.8%,114.4
Jan 2017,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  822.50, -0.2%,  2.4%,114.3
Feb 2017,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  814.56, -1.0%,  0.3%,113.2
Mar 2017,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  821.69,  0.9%,  0.8%,114.1
Apr 2017,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  818.52, -0.4%,  1.2%,113.7
May 2017,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  818.64,  0.0%,  0.3%,113.7
Jun 2017,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  820.09,  0.2%, -0.5%,113.9
Jul 2017,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  815.58, -0.5%, -0.6%,113.3
Aug 2017,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  816.35,  0.1%, -0.7%,113.4
Sep 2017,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  817.52,  0.1%, -1.8%,113.6
Oct 2017,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  813.24, -0.5%, -0.5%,113.0
Nov 2017,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  833.72,  2.5%,  2.1%,115.8
Dec 2017,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  847.18,  1.6%,  2.8%,117.7
Jan 2018,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  834.29, -1.5%,  1.4%,115.9
Feb 2018,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  847.30,  1.6%,  4.0%,117.7
Mar 2018,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  843.95, -0.4%,  2.7%,117.2
Apr 2018,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  840.68, -0.4%,  2.7%,116.8
May 2018,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  826.38, -1.7%,  0.9%,114.8
Jun 2018,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  820.42, -0.7%,  0.0%,114.0
Jul 2018,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  829.54,  1.1%,  1.7%,115.2
Aug 2018,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  851.10,  2.6%,  4.3%,118.2
Sep 2018,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  844.24, -0.8%,  3.3%,117.3
Oct 2018,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  859.03,  1.8%,  5.6%,119.3
Nov 2018,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  853.64, -0.6%,  2.4%,118.6
Dec 2018,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  851.48, -0.3%,  0.5%,118.3
Jan 2019,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  852.25,  0.1%,  2.2%,118.4
Feb 2019,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  849.42, -0.3%,  0.3%,118.0
Mar 2019,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  853.26,  0.5%,  1.1%,118.5
Apr 2019,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  855.18,  0.2%,  1.7%,118.8
May 2019,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  856.90,  0.2%,  3.7%,119.0
Jun 2019,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  857.43,  0.1%,  4.5%,119.1
Jul 2019,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  876.71,  2.2%,  5.7%,121.8
Aug 2019,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  873.49, -0.4%,  2.6%,121.3
Sep 2019,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  879.33,  0.7%,  4.2%,122.2
Oct 2019,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  888.45,  1.0%,  3.4%,123.4
Nov 2019,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  884.07, -0.5%,  3.6%,122.8
Dec 2019,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  876.67, -0.8%,  3.0%,121.8
Jan 2020,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  877.25,  0.1%,  2.9%,121.9
Feb 2020,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  892.09,  1.7%,  5.0%,123.9
Mar 2020,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  899.20,  0.8%,  5.4%,124.9
Apr 2020,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  970.49,  7.9%, 13.5%,134.8
May 2020,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  988.74,  1.9%, 15.4%,137.3
Jun 2020,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  981.79, -0.7%, 14.5%,136.4
Jul 2020,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  957.29, -2.5%,  9.2%,133.0
Aug 2020,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  959.67,  0.2%,  9.9%,133.3
Sep 2020,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  953.73, -0.6%,  8.5%,132.5
Oct 2020,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  967.29,  1.4%,  8.9%,134.4
Nov 2020,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  939.95, -2.8%,  6.3%,130.6
Dec 2020,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  939.81,  0.0%,  7.2%,130.6
Jan 2021,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  943.33,  0.4%,  7.5%,131.0
Feb 2021,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  926.81, -1.8%,  3.9%,128.7
Mar 2021,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  918.94, -0.8%,  2.2%,127.7
Apr 2021,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  940.43,  2.3%, -3.1%,130.6
May 2021,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  951.34,  1.2%, -3.8%,132.2
Jun 2021,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  963.69,  1.3%, -1.8%,133.9
Jul 2021,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  958.56, -0.5%,  0.1%,133.2
Aug 2021,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  940.02, -1.9%, -2.0%,130.6
Sep 2021,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  960.41,  2.2%,  0.7%,133.4
Oct 2021,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  943.69, -1.7%, -2.4%,131.1
Nov 2021,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  939.83, -0.4%,  0.0%,130.6
Dec 2021,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  957.72,  1.9%,  1.9%,133.0
Jan 2022,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  957.85,  0.0%,  1.5%,133.1
Feb 2022,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  956.26, -0.2%,  3.2%,132.8
Mar 2022,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  970.69,  1.5%,  5.6%,134.8
Apr 2022,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  963.65, -0.7%,  2.5%,133.9
May 2022,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  963.96,  0.0%,  1.3%,133.9
Jun 2022,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  968.32,  0.5%,  0.5%,134.5
Jul 2022,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  977.22,  0.9%,  1.9%,135.7
Aug 2022,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  985.38,  0.8%,  4.8%,136.9
Sep 2022,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  984.82, -0.1%,  2.5%,136.8
Oct 2022,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  987.31,  0.3%,  4.6%,137.2
Nov 2022,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  994.36,  0.7%,  5.8%,138.1
Dec 2022,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  989.27, -0.5%,  3.3%,137.4
Jan 2023,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  996.58,  0.7%,  4.0%,138.4
Feb 2023,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,014.32",  1.8%,  6.1%,140.9
Mar 2023,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,013.02", -0.1%,  4.4%,140.7
Apr 2023,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,001.98", -1.1%,  4.0%,139.2
May 2023,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,000.40", -0.2%,  3.8%,139.0
Jun 2023,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,002.21",  0.2%,  3.5%,139.2
Jul 2023,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,024.55",  2.2%,  4.8%,142.3
Aug 2023,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,042.85",  1.8%,  5.8%,144.9
Sep 2023,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,030.09", -1.2%,  4.6%,143.1
Oct 2023,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,034.34",  0.4%,  4.8%,143.7
Nov 2023,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,027.21", -0.7%,  3.3%,142.7
Dec 2023,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,018.16", -0.9%,  2.9%,141.4
Jan 2024,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,049.50",  3.1%,  5.3%,145.8
Feb 2024,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,063.89",  1.4%,  4.9%,147.8
Mar 2024,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,055.90", -0.8%,  4.2%,146.7
Apr 2024,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,063.51",  0.7%,  6.1%,147.7
May 2024,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,066.70",  0.3%,  6.6%,148.2
Jun 2024,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,058.40", -0.8%,  5.6%,147.0
Jul 2024,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,068.75",  1.0%,  4.3%,148.5
Aug 2024,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,085.79",  1.6%,  4.1%,150.8
Sep 2024,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,093.59",  0.7%,  6.2%,151.9
Oct 2024,Prince Edward Island,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,"$1,099.52",  0.5%,  6.3%,152.7
Jan 2011,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  704.53, -4.1%,  2.0%,100.0
Feb 2011,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  707.36,  0.4%, -2.3%,100.4
Mar 2011,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  762.77,  7.8%,  7.4%,108.3
Apr 2011,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  731.84, -4.1%,  4.5%,103.9
May 2011,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  724.95, -0.9%,  0.8%,102.9
Jun 2011,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  768.29,  6.0%,  5.4%,109.1
Jul 2011,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  744.52, -3.1%,  1.8%,105.7
Aug 2011,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  774.85,  4.1%,  6.7%,110.0
Sep 2011,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  768.32, -0.8%,  4.1%,109.1
Oct 2011,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  766.32, -0.3%,  0.3%,108.8
Nov 2011,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  797.57,  4.1%,  8.0%,113.2
Dec 2011,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,..,..,..,..
Jan 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  817.05,.., 16.0%,116.0
Feb 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  834.79,  2.2%, 18.0%,118.5
Mar 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  804.35, -3.6%,  5.5%,114.2
Apr 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  830.30,  3.2%, 13.5%,117.9
May 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  813.89, -2.0%, 12.3%,115.5
Jun 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  794.68, -2.4%,  3.4%,112.8
Jul 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  792.07, -0.3%,  6.4%,112.4
Aug 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  803.47,  1.4%,  3.7%,114.0
Sep 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  816.25,  1.6%,  6.2%,115.9
Oct 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  773.56, -5.2%,  0.9%,109.8
Nov 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  825.89,  6.8%,  3.6%,117.2
Dec 2012,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  798.36, -3.3%,..,113.3
Jan 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,..,..,..,..
Feb 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,..,..,..,..
Mar 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,..,..,..,..
Apr 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,..,..,..,..
May 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,..,..,..,..
Jun 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,..,..,..,..
Jul 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,..,..,..,..
Aug 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,..,..,..,..
Sep 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,..,..,..,..
Oct 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,..,..,..,..
Nov 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,..,..,..,..
Dec 2013,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,..,..,..,..
Jan 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  802.97,..,..,114.0
Feb 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  848.27,  5.6%,..,120.4
Mar 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  834.88, -1.6%,..,118.5
Apr 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  838.70,  0.5%,..,119.0
May 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  856.06,  2.1%,..,121.5
Jun 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  849.93, -0.7%,..,120.6
Jul 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  868.76,  2.2%,..,123.3
Aug 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  884.58,  1.8%,..,125.6
Sep 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  847.82, -4.2%,..,120.3
Oct 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  846.16, -0.2%,..,120.1
Nov 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  802.50, -5.2%,..,113.9
Dec 2014,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  825.22,  2.8%,..,117.1
Jan 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  886.09,  7.4%, 10.4%,125.8
Feb 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  859.92, -3.0%,  1.4%,122.1
Mar 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  831.98, -3.2%, -0.3%,118.1
Apr 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  871.08,  4.7%,  3.9%,123.6
May 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  824.44, -5.4%, -3.7%,117.0
Jun 2015,Prince Edward Island,Average weekly earnings including overtime for all employees,Construction,$  842.86,  2.2%, -0.8%,119.6
